0.01,0,-67.57,0,0,0
0.02,0.75,0,0,5.09,2.88
0.03,1.5,2.15,0,13.78,11.09
0.04,2.25,11.12,94.18,24.75,22.46
0.05,2.98,22.01,-681.89,37.09,35.28
0.06,3.71,27.23,6951.37,50.19,48.94
0.07,4.42,41.88,-66526.2,63.68,62.84
0.08,5.11,54.46,642385.62,77.28,76.8
0.09,5.78,65.96,-6195572,90.81,90.58
0.1,6.43,79.61,59762992,104.12,104.09
0.11,7.05,93.11,-576468096,117.11,117.23
0.12,7.65,108.53,5560568832,129.7,129.93
0.13,8.21,124.64,-53636816896,141.81,142.13
0.14,8.75,138.98,517376638976,153.38,153.78
0.15,9.25,150.71,-4990575312896,164.36,164.82
0.16,9.71,161.76,48138706485248,174.7,175.21
0.17,10.13,173.57,-464342235480064,184.36,184.92
0.18,10.52,184.08,4.47900959742362e+15,193.29,193.89
0.19,10.86,195.05,-4.32041841320264e+16,201.47,202.1
0.2,11.16,201.41,4.1674425014367e+17,208.84,209.52
0.21,11.41,210.77,-4.01988295574789e+18,215.4,216.1
0.22,11.62,218.9,3.87754782202182e+19,221.11,221.83
0.23,11.79,224.27,-3.74025286059259e+20,225.94,226.69
0.24,11.91,229.25,3.60781902478772e+21,229.88,230.66
0.25,11.98,237.61,-3.48007442135735e+22,232.92,233.71
0.26,12,239.45,3.35685309828473e+23,235.04,235.84
0.27,11.98,242.22,-3.23799474543751e+24,236.22,237.04
0.28,11.91,243.14,3.12334482990097e+25,236.48,237.31
0.29,11.79,242.91,-3.01275433945293e+26,235.8,236.63
0.3,11.62,245.05,2.90607969616675e+27,234.2,235.03
0.31,11.41,241.83,-2.80318210489532e+28,231.66,232.49
0.32,11.16,241.22,2.70392787839502e+29,228.22,229.04
0.33,10.86,234.93,-2.60818824481539e+30,223.87,224.69
0.34,10.52,231.4,2.51583846190132e+31,218.64,219.44
0.35,10.13,226.8,-2.42675842438379e+32,212.55,213.34
0.36,9.71,218.13,2.34083242597259e+33,205.62,206.39
0.37,9.25,212.69,-2.25794915264684e+34,197.87,198.62
0.38,8.75,205.09,2.1780004099945e+35,189.35,190.07
0.39,8.21,195.12,-2.10088256881697e+36,180.08,180.77
0.4,7.65,186.38,2.02649515195853e+37,170.1,170.76
0.41,7.05,176.33,-1.95474156444345e+38,159.44,160.08
0.42,6.43,162.99,Inf,148.16,148.76
0.43,5.78,151.86,-Inf,136.29,136.86
